Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
3/16/20,AirNow,10736004,3,9,ug/m3 LC,38,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
3/17/20,AirNow,10736004,3,20.4,ug/m3 LC,68,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
3/18/20,AirNow,10736004,3,13,ug/m3 LC,53,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
3/19/20,AirNow,10736004,3,8.5,ug/m3 LC,35,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
3/20/20,AirNow,10736004,3,7.9,ug/m3 LC,33,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
3/21/20,AirNow,10736004,3,6.4,ug/m3 LC,27,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
3/22/20,AirNow,10736004,3,6.6,ug/m3 LC,28,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
3/23/20,AirNow,10736004,3,12.2,ug/m3 LC,51,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
3/24/20,AirNow,10736004,3,9.2,ug/m3 LC,38,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
3/25/20,AirNow,10736004,3,6.1,ug/m3 LC,25,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
3/26/20,AirNow,10736004,3,11,ug/m3 LC,46,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
3/27/20,AirNow,10736004,3,16.1,ug/m3 LC,59,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
3/28/20,AirNow,10736004,3,13.4,ug/m3 LC,54,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
3/29/20,AirNow,10736004,3,14.1,ug/m3 LC,55,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
3/30/20,AirNow,10736004,3,11,ug/m3 LC,46,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
3/31/20,AirNow,10736004,3,7.7,ug/m3 LC,32,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
4/1/20,AirNow,10736004,3,8.9,ug/m3 LC,37,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
4/2/20,AirNow,10736004,3,7.3,ug/m3 LC,30,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
4/3/20,AirNow,10736004,3,13.2,ug/m3 LC,53,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
4/4/20,AirNow,10736004,3,12.7,ug/m3 LC,52,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
4/5/20,AirNow,10736004,3,13.6,ug/m3 LC,54,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
4/6/20,AirNow,10736004,3,21.2,ug/m3 LC,70,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
4/7/20,AirNow,10736004,3,12.3,ug/m3 LC,51,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
4/8/20,AirNow,10736004,3,14.5,ug/m3 LC,56,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
4/9/20,AirNow,10736004,3,7.4,ug/m3 LC,31,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
4/10/20,AirNow,10736004,3,6.9,ug/m3 LC,29,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
4/11/20,AirNow,10736004,3,10.3,ug/m3 LC,43,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
4/12/20,AirNow,10736004,3,14,ug/m3 LC,55,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
4/13/20,AirNow,10736004,3,11.5,ug/m3 LC,48,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
4/14/20,AirNow,10736004,3,5.2,ug/m3 LC,22,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
4/15/20,AirNow,10736004,3,7.8,ug/m3 LC,33,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
4/16/20,AirNow,10736004,3,13.6,ug/m3 LC,54,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
4/17/20,AirNow,10736004,3,11.5,ug/m3 LC,48,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
4/18/20,AirNow,10736004,3,8,ug/m3 LC,33,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
4/19/20,AirNow,10736004,3,5.8,ug/m3 LC,24,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
4/20/20,AirNow,10736004,3,8.7,ug/m3 LC,36,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
4/21/20,AirNow,10736004,3,13.7,ug/m3 LC,54,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
4/22/20,AirNow,10736004,3,8.5,ug/m3 LC,35,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
4/23/20,AirNow,10736004,3,10.2,ug/m3 LC,43,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
4/24/20,AirNow,10736004,3,8.3,ug/m3 LC,35,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
4/25/20,AirNow,10736004,3,14.4,ug/m3 LC,56,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
1/1/20,AirNow,10890014,3,8.9,ug/m3 LC,37,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
1/2/20,AirNow,10890014,3,6.1,ug/m3 LC,25,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
1/3/20,AirNow,10890014,3,4.7,ug/m3 LC,20,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
1/4/20,AirNow,10890014,3,6.9,ug/m3 LC,29,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
1/5/20,AirNow,10890014,3,6.4,ug/m3 LC,27,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
1/6/20,AirNow,10890014,3,8.7,ug/m3 LC,36,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
1/7/20,AirNow,10890014,3,6.5,ug/m3 LC,27,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
1/8/20,AirNow,10890014,3,7.5,ug/m3 LC,31,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
1/9/20,AirNow,10890014,3,9.3,ug/m3 LC,39,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
1/10/20,AirNow,10890014,3,9.5,ug/m3 LC,40,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
1/11/20,AirNow,10890014,3,6.1,ug/m3 LC,25,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
1/12/20,AirNow,10890014,3,5,ug/m3 LC,21,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
1/13/20,AirNow,10890014,3,11.2,ug/m3 LC,47,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
1/14/20,AirNow,10890014,3,4.1,ug/m3 LC,17,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
1/15/20,AirNow,10890014,3,6.6,ug/m3 LC,28,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
1/16/20,AirNow,10890014,3,7.2,ug/m3 LC,30,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
1/17/20,AirNow,10890014,3,4.5,ug/m3 LC,19,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
1/18/20,AirNow,10890014,3,6.1,ug/m3 LC,25,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
1/19/20,AirNow,10890014,3,4,ug/m3 LC,17,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
1/20/20,AirNow,10890014,3,7.4,ug/m3 LC,31,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
1/21/20,AirNow,10890014,3,6.5,ug/m3 LC,27,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
1/22/20,AirNow,10890014,3,7.1,ug/m3 LC,30,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
1/23/20,AirNow,10890014,3,6.7,ug/m3 LC,28,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
1/24/20,AirNow,10890014,3,4.5,ug/m3 LC,19,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
1/25/20,AirNow,10890014,3,5.5,ug/m3 LC,23,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
1/26/20,AirNow,10890014,3,8.9,ug/m3 LC,37,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
1/27/20,AirNow,10890014,3,7.4,ug/m3 LC,31,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
1/28/20,AirNow,10890014,3,10.8,ug/m3 LC,45,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
1/29/20,AirNow,10890014,3,11.5,ug/m3 LC,48,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
1/30/20,AirNow,10890014,3,10.9,ug/m3 LC,45,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
1/31/20,AirNow,10890014,3,11.2,ug/m3 LC,47,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
2/1/20,AirNow,10890014,3,8.6,ug/m3 LC,36,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
2/2/20,AirNow,10890014,3,6,ug/m3 LC,25,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
2/3/20,AirNow,10890014,3,10,ug/m3 LC,42,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
2/4/20,AirNow,10890014,3,6.5,ug/m3 LC,27,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
2/5/20,AirNow,10890014,3,5.6,ug/m3 LC,23,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
2/6/20,AirNow,10890014,3,3.3,ug/m3 LC,14,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
2/7/20,AirNow,10890014,3,7,ug/m3 LC,29,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
2/8/20,AirNow,10890014,3,6.6,ug/m3 LC,28,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
2/9/20,AirNow,10890014,3,7.7,ug/m3 LC,32,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
2/10/20,AirNow,10890014,3,5.4,ug/m3 LC,23,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
2/11/20,AirNow,10890014,3,4.4,ug/m3 LC,18,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
2/12/20,AirNow,10890014,3,5.1,ug/m3 LC,21,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
2/13/20,AirNow,10890014,3,4.9,ug/m3 LC,20,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
2/14/20,AirNow,10890014,3,6.3,ug/m3 LC,26,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
2/15/20,AirNow,10890014,3,6.3,ug/m3 LC,26,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
2/16/20,AirNow,10890014,3,10.2,ug/m3 LC,43,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
2/17/20,AirNow,10890014,3,9.2,ug/m3 LC,38,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
2/19/20,AirNow,10890014,3,7.2,ug/m3 LC,30,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
2/20/20,AirNow,10890014,3,6.1,ug/m3 LC,25,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
2/21/20,AirNow,10890014,3,5.8,ug/m3 LC,24,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
2/22/20,AirNow,10890014,3,8,ug/m3 LC,33,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
2/23/20,AirNow,10890014,3,10.7,ug/m3 LC,45,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
2/24/20,AirNow,10890014,3,7.7,ug/m3 LC,32,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
2/25/20,AirNow,10890014,3,5.2,ug/m3 LC,22,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
2/26/20,AirNow,10890014,3,5.2,ug/m3 LC,22,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
2/27/20,AirNow,10890014,3,6.1,ug/m3 LC,25,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
2/28/20,AirNow,10890014,3,5.6,ug/m3 LC,23,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
2/29/20,AirNow,10890014,3,6.1,ug/m3 LC,25,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
3/1/20,AirNow,10890014,3,12.3,ug/m3 LC,51,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
3/2/20,AirNow,10890014,3,7.7,ug/m3 LC,32,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
3/3/20,AirNow,10890014,3,9.2,ug/m3 LC,38,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
3/4/20,AirNow,10890014,3,8.6,ug/m3 LC,36,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
3/5/20,AirNow,10890014,3,7,ug/m3 LC,29,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
3/6/20,AirNow,10890014,3,5.3,ug/m3 LC,22,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
3/7/20,AirNow,10890014,3,7,ug/m3 LC,29,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
3/8/20,AirNow,10890014,3,7.7,ug/m3 LC,32,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
3/9/20,AirNow,10890014,3,10.7,ug/m3 LC,45,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
3/10/20,AirNow,10890014,3,6.6,ug/m3 LC,28,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
3/11/20,AirNow,10890014,3,6.7,ug/m3 LC,28,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
3/12/20,AirNow,10890014,3,9.2,ug/m3 LC,38,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
3/13/20,AirNow,10890014,3,6.9,ug/m3 LC,29,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
3/14/20,AirNow,10890014,3,6.8,ug/m3 LC,28,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
3/15/20,AirNow,10890014,3,3,ug/m3 LC,13,HUNTSVILLE OLD AIRPORT,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,26620,"Huntsville, AL",1,Alabama,89,Madison,34.68776113,-86.58636248
