Entity,Code,Date,Total confirmed deaths due to COVID-19 (deaths),Year,Population
Morocco,MAR,"Jan 10, 2020",,2020,36910558
Morocco,MAR,"Jan 11, 2020",,2020,36910558
Morocco,MAR,"Jan 12, 2020",,2020,36910558
Morocco,MAR,"Jan 13, 2020",,2020,36910558
Morocco,MAR,"Jan 14, 2020",,2020,36910558
Morocco,MAR,"Jan 15, 2020",,2020,36910558
Morocco,MAR,"Jan 16, 2020",,2020,36910558
Morocco,MAR,"Jan 17, 2020",,2020,36910558
Morocco,MAR,"Jan 18, 2020",,2020,36910558
Morocco,MAR,"Jan 19, 2020",,2020,36910558
Morocco,MAR,"Jan 20, 2020",,2020,36910558
Morocco,MAR,"Jan 21, 2020",,2020,36910558
Morocco,MAR,"Jan 22, 2020",,2020,36910558
Morocco,MAR,"Jan 23, 2020",,2020,36910558
Morocco,MAR,"Jan 24, 2020",,2020,36910558
Morocco,MAR,"Jan 25, 2020",,2020,36910558
Morocco,MAR,"Jan 26, 2020",,2020,36910558
Morocco,MAR,"Jan 27, 2020",,2020,36910558
Morocco,MAR,"Jan 28, 2020",,2020,36910558
Morocco,MAR,"Jan 29, 2020",,2020,36910558
Morocco,MAR,"Jan 30, 2020",,2020,36910558
Morocco,MAR,"Jan 31, 2020",,2020,36910558
Morocco,MAR,"Feb 1, 2020",,2020,36910558
Morocco,MAR,"Feb 2, 2020",,2020,36910558
Morocco,MAR,"Feb 3, 2020",,2020,36910558
Morocco,MAR,"Feb 4, 2020",,2020,36910558
Morocco,MAR,"Feb 5, 2020",,2020,36910558
Morocco,MAR,"Feb 6, 2020",,2020,36910558
Morocco,MAR,"Feb 7, 2020",,2020,36910558
Morocco,MAR,"Feb 8, 2020",,2020,36910558
Morocco,MAR,"Feb 9, 2020",,2020,36910558
Morocco,MAR,"Feb 10, 2020",,2020,36910558
Morocco,MAR,"Feb 11, 2020",,2020,36910558
Morocco,MAR,"Feb 12, 2020",,2020,36910558
Morocco,MAR,"Feb 13, 2020",,2020,36910558
Morocco,MAR,"Feb 14, 2020",,2020,36910558
Morocco,MAR,"Feb 15, 2020",,2020,36910558
Morocco,MAR,"Feb 16, 2020",,2020,36910558
Morocco,MAR,"Feb 17, 2020",,2020,36910558
Morocco,MAR,"Feb 18, 2020",,2020,36910558
Morocco,MAR,"Feb 19, 2020",,2020,36910558
Morocco,MAR,"Feb 20, 2020",,2020,36910558
Morocco,MAR,"Feb 21, 2020",,2020,36910558
Morocco,MAR,"Feb 22, 2020",,2020,36910558
Morocco,MAR,"Feb 23, 2020",,2020,36910558
Morocco,MAR,"Feb 24, 2020",,2020,36910558
Morocco,MAR,"Feb 25, 2020",,2020,36910558
Morocco,MAR,"Feb 26, 2020",,2020,36910558
Morocco,MAR,"Feb 27, 2020",,2020,36910558
Morocco,MAR,"Feb 28, 2020",,2020,36910558
Morocco,MAR,"Feb 29, 2020",,2020,36910558
Morocco,MAR,"Mar 1, 2020",,2020,36910558
Morocco,MAR,"Mar 2, 2020",,2020,36910558
Morocco,MAR,"Mar 3, 2020",,2020,36910558
Morocco,MAR,"Mar 4, 2020",,2020,36910558
Morocco,MAR,"Mar 5, 2020",,2020,36910558
Morocco,MAR,"Mar 6, 2020",,2020,36910558
Morocco,MAR,"Mar 7, 2020",,2020,36910558
Morocco,MAR,"Mar 8, 2020",,2020,36910558
Morocco,MAR,"Mar 9, 2020",,2020,36910558
Morocco,MAR,"Mar 10, 2020",,2020,36910558
Morocco,MAR,"Mar 11, 2020",,2020,36910558
Morocco,MAR,"Mar 12, 2020",1,2020,36910558
Morocco,MAR,"Mar 13, 2020",1,2020,36910558
Morocco,MAR,"Mar 14, 2020",1,2020,36910558
Morocco,MAR,"Mar 15, 2020",1,2020,36910558
Morocco,MAR,"Mar 16, 2020",1,2020,36910558
Morocco,MAR,"Mar 17, 2020",1,2020,36910558
Morocco,MAR,"Mar 18, 2020",2,2020,36910558
Morocco,MAR,"Mar 19, 2020",2,2020,36910558
Morocco,MAR,"Mar 20, 2020",2,2020,36910558
Morocco,MAR,"Mar 21, 2020",3,2020,36910558
Morocco,MAR,"Mar 22, 2020",3,2020,36910558
Morocco,MAR,"Mar 23, 2020",4,2020,36910558
Morocco,MAR,"Mar 24, 2020",4,2020,36910558
Morocco,MAR,"Mar 25, 2020",5,2020,36910558
Morocco,MAR,"Mar 26, 2020",6,2020,36910558
Morocco,MAR,"Mar 27, 2020",10,2020,36910558
Morocco,MAR,"Mar 28, 2020",23,2020,36910558
Morocco,MAR,"Mar 29, 2020",23,2020,36910558
Morocco,MAR,"Mar 30, 2020",26,2020,36910558
Morocco,MAR,"Mar 31, 2020",33,2020,36910558
Morocco,MAR,"Apr 1, 2020",36,2020,36910558
Morocco,MAR,"Apr 2, 2020",39,2020,36910558
Morocco,MAR,"Apr 3, 2020",44,2020,36910558
Morocco,MAR,"Apr 4, 2020",44,2020,36910558
Morocco,MAR,"Apr 5, 2020",59,2020,36910558
Morocco,MAR,"Apr 6, 2020",70,2020,36910558
Morocco,MAR,"Apr 7, 2020",80,2020,36910558
Morocco,MAR,"Apr 8, 2020",90,2020,36910558
Morocco,MAR,"Apr 9, 2020",93,2020,36910558
Morocco,MAR,"Apr 10, 2020",97,2020,36910558
Morocco,MAR,"Apr 11, 2020",107,2020,36910558
Morocco,MAR,"Apr 12, 2020",111,2020,36910558
Morocco,MAR,"Apr 13, 2020",118,2020,36910558
Morocco,MAR,"Apr 14, 2020",126,2020,36910558
Morocco,MAR,"Apr 15, 2020",126,2020,36910558
Morocco,MAR,"Apr 16, 2020",127,2020,36910558
Morocco,MAR,"Apr 17, 2020",130,2020,36910558
Morocco,MAR,"Apr 18, 2020",135,2020,36910558
Morocco,MAR,"Apr 19, 2020",137,2020,36910558
Morocco,MAR,"Apr 20, 2020",141,2020,36910558
Morocco,MAR,"Apr 21, 2020",143,2020,36910558
Morocco,MAR,"Apr 22, 2020",145,2020,36910558
Morocco,MAR,"Apr 23, 2020",149,2020,36910558
Morocco,MAR,"Apr 24, 2020",155,2020,36910558
Morocco,MAR,"Apr 25, 2020",158,2020,36910558
Morocco,MAR,"Apr 26, 2020",159,2020,36910558
Morocco,MAR,"Apr 27, 2020",161,2020,36910558
Morocco,MAR,"Apr 28, 2020",162,2020,36910558
Morocco,MAR,"Apr 29, 2020",165,2020,36910558
Morocco,MAR,"Apr 30, 2020",168,2020,36910558
Morocco,MAR,"May 1, 2020",170,2020,36910558
Morocco,MAR,"May 2, 2020",171,2020,36910558
Mozambique,MOZ,"Dec 31, 2019",,2020,31255435
Mozambique,MOZ,"Jan 1, 2020",,2020,31255435
Mozambique,MOZ,"Jan 2, 2020",,2020,31255435
Mozambique,MOZ,"Jan 3, 2020",,2020,31255435
Mozambique,MOZ,"Jan 4, 2020",,2020,31255435
Mozambique,MOZ,"Jan 5, 2020",,2020,31255435
Mozambique,MOZ,"Jan 6, 2020",,2020,31255435
Mozambique,MOZ,"Jan 7, 2020",,2020,31255435
Mozambique,MOZ,"Jan 8, 2020",,2020,31255435
Mozambique,MOZ,"Jan 9, 2020",,2020,31255435
Mozambique,MOZ,"Jan 10, 2020",,2020,31255435
Mozambique,MOZ,"Jan 11, 2020",,2020,31255435
Mozambique,MOZ,"Jan 12, 2020",,2020,31255435
Mozambique,MOZ,"Jan 13, 2020",,2020,31255435
Mozambique,MOZ,"Jan 14, 2020",,2020,31255435
Mozambique,MOZ,"Jan 15, 2020",,2020,31255435
Mozambique,MOZ,"Jan 16, 2020",,2020,31255435
Mozambique,MOZ,"Jan 17, 2020",,2020,31255435
Mozambique,MOZ,"Jan 18, 2020",,2020,31255435
Mozambique,MOZ,"Jan 19, 2020",,2020,31255435
Mozambique,MOZ,"Jan 20, 2020",,2020,31255435
Mozambique,MOZ,"Jan 21, 2020",,2020,31255435
Mozambique,MOZ,"Jan 22, 2020",,2020,31255435
Mozambique,MOZ,"Jan 23, 2020",,2020,31255435
Mozambique,MOZ,"Jan 24, 2020",,2020,31255435
Mozambique,MOZ,"Jan 25, 2020",,2020,31255435
Mozambique,MOZ,"Jan 26, 2020",,2020,31255435
Mozambique,MOZ,"Jan 27, 2020",,2020,31255435
Mozambique,MOZ,"Jan 28, 2020",,2020,31255435
Mozambique,MOZ,"Jan 29, 2020",,2020,31255435
Mozambique,MOZ,"Jan 30, 2020",,2020,31255435
Mozambique,MOZ,"Jan 31, 2020",,2020,31255435
Mozambique,MOZ,"Feb 1, 2020",,2020,31255435
Mozambique,MOZ,"Feb 2, 2020",,2020,31255435
Mozambique,MOZ,"Feb 3, 2020",,2020,31255435
Mozambique,MOZ,"Feb 4, 2020",,2020,31255435
Mozambique,MOZ,"Feb 5, 2020",,2020,31255435
Mozambique,MOZ,"Feb 6, 2020",,2020,31255435
Mozambique,MOZ,"Feb 7, 2020",,2020,31255435
Mozambique,MOZ,"Feb 8, 2020",,2020,31255435
Mozambique,MOZ,"Feb 9, 2020",,2020,31255435
Mozambique,MOZ,"Feb 10, 2020",,2020,31255435
Mozambique,MOZ,"Feb 11, 2020",,2020,31255435
Mozambique,MOZ,"Feb 12, 2020",,2020,31255435
Mozambique,MOZ,"Feb 13, 2020",,2020,31255435
Mozambique,MOZ,"Feb 14, 2020",,2020,31255435
Mozambique,MOZ,"Feb 15, 2020",,2020,31255435
Mozambique,MOZ,"Feb 16, 2020",,2020,31255435
Mozambique,MOZ,"Feb 17, 2020",,2020,31255435
Mozambique,MOZ,"Feb 18, 2020",,2020,31255435
Mozambique,MOZ,"Feb 19, 2020",,2020,31255435
Mozambique,MOZ,"Feb 20, 2020",,2020,31255435
Mozambique,MOZ,"Feb 21, 2020",,2020,31255435
Mozambique,MOZ,"Feb 22, 2020",,2020,31255435
Mozambique,MOZ,"Feb 23, 2020",,2020,31255435
Mozambique,MOZ,"Feb 24, 2020",,2020,31255435
Mozambique,MOZ,"Feb 25, 2020",,2020,31255435
Mozambique,MOZ,"Feb 26, 2020",,2020,31255435
Mozambique,MOZ,"Feb 27, 2020",,2020,31255435
Mozambique,MOZ,"Feb 28, 2020",,2020,31255435
Mozambique,MOZ,"Feb 29, 2020",,2020,31255435
Mozambique,MOZ,"Mar 1, 2020",,2020,31255435
Mozambique,MOZ,"Mar 2, 2020",,2020,31255435
Mozambique,MOZ,"Mar 3, 2020",,2020,31255435
Mozambique,MOZ,"Mar 4, 2020",,2020,31255435
Mozambique,MOZ,"Mar 5, 2020",,2020,31255435
Mozambique,MOZ,"Mar 6, 2020",,2020,31255435
Mozambique,MOZ,"Mar 7, 2020",,2020,31255435
Mozambique,MOZ,"Mar 8, 2020",,2020,31255435
Mozambique,MOZ,"Mar 9, 2020",,2020,31255435
Mozambique,MOZ,"Mar 10, 2020",,2020,31255435
Mozambique,MOZ,"Mar 11, 2020",,2020,31255435
Mozambique,MOZ,"Mar 12, 2020",,2020,31255435
Mozambique,MOZ,"Mar 13, 2020",,2020,31255435
Mozambique,MOZ,"Mar 14, 2020",,2020,31255435
Mozambique,MOZ,"Mar 15, 2020",,2020,31255435
Mozambique,MOZ,"Mar 16, 2020",,2020,31255435
Mozambique,MOZ,"Mar 17, 2020",,2020,31255435
Mozambique,MOZ,"Mar 18, 2020",,2020,31255435
Mozambique,MOZ,"Mar 19, 2020",,2020,31255435
Mozambique,MOZ,"Mar 20, 2020",,2020,31255435
Mozambique,MOZ,"Mar 21, 2020",,2020,31255435
Mozambique,MOZ,"Mar 22, 2020",,2020,31255435
Mozambique,MOZ,"Mar 23, 2020",,2020,31255435
Mozambique,MOZ,"Mar 24, 2020",,2020,31255435
Mozambique,MOZ,"Mar 25, 2020",,2020,31255435
Mozambique,MOZ,"Mar 26, 2020",,2020,31255435
Mozambique,MOZ,"Mar 27, 2020",,2020,31255435
Mozambique,MOZ,"Mar 28, 2020",,2020,31255435
Mozambique,MOZ,"Mar 29, 2020",,2020,31255435
Mozambique,MOZ,"Mar 30, 2020",,2020,31255435
Mozambique,MOZ,"Mar 31, 2020",,2020,31255435
Mozambique,MOZ,"Apr 1, 2020",,2020,31255435
Mozambique,MOZ,"Apr 2, 2020",,2020,31255435
Mozambique,MOZ,"Apr 3, 2020",,2020,31255435
Mozambique,MOZ,"Apr 4, 2020",,2020,31255435
Mozambique,MOZ,"Apr 5, 2020",,2020,31255435
Mozambique,MOZ,"Apr 6, 2020",,2020,31255435
Mozambique,MOZ,"Apr 7, 2020",,2020,31255435
Mozambique,MOZ,"Apr 8, 2020",,2020,31255435
Mozambique,MOZ,"Apr 9, 2020",,2020,31255435
Mozambique,MOZ,"Apr 10, 2020",,2020,31255435
Mozambique,MOZ,"Apr 11, 2020",,2020,31255435
Mozambique,MOZ,"Apr 12, 2020",,2020,31255435
Mozambique,MOZ,"Apr 13, 2020",,2020,31255435
Mozambique,MOZ,"Apr 14, 2020",,2020,31255435
Mozambique,MOZ,"Apr 15, 2020",,2020,31255435
Mozambique,MOZ,"Apr 16, 2020",,2020,31255435
Mozambique,MOZ,"Apr 17, 2020",,2020,31255435
Mozambique,MOZ,"Apr 18, 2020",,2020,31255435
Mozambique,MOZ,"Apr 19, 2020",,2020,31255435
Mozambique,MOZ,"Apr 20, 2020",,2020,31255435
Mozambique,MOZ,"Apr 21, 2020",,2020,31255435
Mozambique,MOZ,"Apr 22, 2020",,2020,31255435
Mozambique,MOZ,"Apr 23, 2020",,2020,31255435
Mozambique,MOZ,"Apr 24, 2020",,2020,31255435
Mozambique,MOZ,"Apr 25, 2020",,2020,31255435
Mozambique,MOZ,"Apr 26, 2020",,2020,31255435
Mozambique,MOZ,"Apr 27, 2020",,2020,31255435
Mozambique,MOZ,"Apr 28, 2020",,2020,31255435
Mozambique,MOZ,"Apr 29, 2020",,2020,31255435
Mozambique,MOZ,"Apr 30, 2020",,2020,31255435
Mozambique,MOZ,"May 1, 2020",,2020,31255435
Mozambique,MOZ,"May 2, 2020",,2020,31255435
Myanmar,MMR,"Dec 31, 2019",,2020,54409794
Myanmar,MMR,"Jan 1, 2020",,2020,54409794
Myanmar,MMR,"Jan 2, 2020",,2020,54409794
Myanmar,MMR,"Jan 3, 2020",,2020,54409794
Myanmar,MMR,"Jan 4, 2020",,2020,54409794
Myanmar,MMR,"Jan 5, 2020",,2020,54409794
Myanmar,MMR,"Jan 6, 2020",,2020,54409794
Myanmar,MMR,"Jan 7, 2020",,2020,54409794
Myanmar,MMR,"Jan 8, 2020",,2020,54409794
Myanmar,MMR,"Jan 9, 2020",,2020,54409794
Myanmar,MMR,"Jan 10, 2020",,2020,54409794
Myanmar,MMR,"Jan 11, 2020",,2020,54409794
Myanmar,MMR,"Jan 12, 2020",,2020,54409794
Myanmar,MMR,"Jan 13, 2020",,2020,54409794
Myanmar,MMR,"Jan 14, 2020",,2020,54409794
Myanmar,MMR,"Jan 15, 2020",,2020,54409794
Myanmar,MMR,"Jan 16, 2020",,2020,54409794
Myanmar,MMR,"Jan 17, 2020",,2020,54409794
Myanmar,MMR,"Jan 18, 2020",,2020,54409794
Myanmar,MMR,"Jan 19, 2020",,2020,54409794
Myanmar,MMR,"Jan 20, 2020",,2020,54409794
Myanmar,MMR,"Jan 21, 2020",,2020,54409794
Myanmar,MMR,"Jan 22, 2020",,2020,54409794
Myanmar,MMR,"Jan 23, 2020",,2020,54409794
Myanmar,MMR,"Jan 24, 2020",,2020,54409794
Myanmar,MMR,"Jan 25, 2020",,2020,54409794
Myanmar,MMR,"Jan 26, 2020",,2020,54409794
Myanmar,MMR,"Jan 27, 2020",,2020,54409794
Myanmar,MMR,"Jan 28, 2020",,2020,54409794
Myanmar,MMR,"Jan 29, 2020",,2020,54409794
Myanmar,MMR,"Jan 30, 2020",,2020,54409794
Myanmar,MMR,"Jan 31, 2020",,2020,54409794
Myanmar,MMR,"Feb 1, 2020",,2020,54409794
Myanmar,MMR,"Feb 2, 2020",,2020,54409794
Myanmar,MMR,"Feb 3, 2020",,2020,54409794
Myanmar,MMR,"Feb 4, 2020",,2020,54409794
Myanmar,MMR,"Feb 5, 2020",,2020,54409794
Myanmar,MMR,"Feb 6, 2020",,2020,54409794
Myanmar,MMR,"Feb 7, 2020",,2020,54409794
Myanmar,MMR,"Feb 8, 2020",,2020,54409794
Myanmar,MMR,"Feb 9, 2020",,2020,54409794
Myanmar,MMR,"Feb 10, 2020",,2020,54409794
Myanmar,MMR,"Feb 11, 2020",,2020,54409794
Myanmar,MMR,"Feb 12, 2020",,2020,54409794
Myanmar,MMR,"Feb 13, 2020",,2020,54409794
Myanmar,MMR,"Feb 14, 2020",,2020,54409794
Myanmar,MMR,"Feb 15, 2020",,2020,54409794
Myanmar,MMR,"Feb 16, 2020",,2020,54409794
Myanmar,MMR,"Feb 17, 2020",,2020,54409794
Myanmar,MMR,"Feb 18, 2020",,2020,54409794
Myanmar,MMR,"Feb 19, 2020",,2020,54409794
Myanmar,MMR,"Feb 20, 2020",,2020,54409794
Myanmar,MMR,"Feb 21, 2020",,2020,54409794
Myanmar,MMR,"Feb 22, 2020",,2020,54409794
Myanmar,MMR,"Feb 23, 2020",,2020,54409794
Myanmar,MMR,"Feb 24, 2020",,2020,54409794
Myanmar,MMR,"Feb 25, 2020",,2020,54409794
Myanmar,MMR,"Feb 26, 2020",,2020,54409794
Myanmar,MMR,"Feb 27, 2020",,2020,54409794
Myanmar,MMR,"Feb 28, 2020",,2020,54409794
Myanmar,MMR,"Feb 29, 2020",,2020,54409794
Myanmar,MMR,"Mar 1, 2020",,2020,54409794
Myanmar,MMR,"Mar 2, 2020",,2020,54409794
Myanmar,MMR,"Mar 3, 2020",,2020,54409794
Myanmar,MMR,"Mar 4, 2020",,2020,54409794
Myanmar,MMR,"Mar 5, 2020",,2020,54409794
Myanmar,MMR,"Mar 6, 2020",,2020,54409794
Myanmar,MMR,"Mar 7, 2020",,2020,54409794
Myanmar,MMR,"Mar 8, 2020",,2020,54409794
Myanmar,MMR,"Mar 9, 2020",,2020,54409794
Myanmar,MMR,"Mar 10, 2020",,2020,54409794
Myanmar,MMR,"Mar 11, 2020",,2020,54409794
Myanmar,MMR,"Mar 12, 2020",,2020,54409794
Myanmar,MMR,"Mar 13, 2020",,2020,54409794
Myanmar,MMR,"Mar 14, 2020",,2020,54409794
Myanmar,MMR,"Mar 15, 2020",,2020,54409794
Myanmar,MMR,"Mar 16, 2020",,2020,54409794
Myanmar,MMR,"Mar 17, 2020",,2020,54409794
Myanmar,MMR,"Mar 18, 2020",,2020,54409794
Myanmar,MMR,"Mar 19, 2020",,2020,54409794
Myanmar,MMR,"Mar 20, 2020",,2020,54409794
Myanmar,MMR,"Mar 21, 2020",,2020,54409794
Myanmar,MMR,"Mar 22, 2020",,2020,54409794
Myanmar,MMR,"Mar 23, 2020",,2020,54409794
Myanmar,MMR,"Mar 24, 2020",,2020,54409794
Myanmar,MMR,"Mar 25, 2020",,2020,54409794
Myanmar,MMR,"Mar 26, 2020",,2020,54409794
Myanmar,MMR,"Mar 27, 2020",,2020,54409794
Myanmar,MMR,"Mar 28, 2020",,2020,54409794
Myanmar,MMR,"Mar 29, 2020",,2020,54409794
Myanmar,MMR,"Mar 30, 2020",,2020,54409794
Myanmar,MMR,"Mar 31, 2020",,2020,54409794
Myanmar,MMR,"Apr 1, 2020",1,2020,54409794
Myanmar,MMR,"Apr 2, 2020",1,2020,54409794
Myanmar,MMR,"Apr 3, 2020",1,2020,54409794
Myanmar,MMR,"Apr 4, 2020",1,2020,54409794
Myanmar,MMR,"Apr 5, 2020",1,2020,54409794
Myanmar,MMR,"Apr 6, 2020",1,2020,54409794
Myanmar,MMR,"Apr 7, 2020",1,2020,54409794
Myanmar,MMR,"Apr 8, 2020",1,2020,54409794
Myanmar,MMR,"Apr 9, 2020",3,2020,54409794
Myanmar,MMR,"Apr 10, 2020",3,2020,54409794
Myanmar,MMR,"Apr 11, 2020",3,2020,54409794
Myanmar,MMR,"Apr 12, 2020",3,2020,54409794
Myanmar,MMR,"Apr 13, 2020",4,2020,54409794
Myanmar,MMR,"Apr 14, 2020",4,2020,54409794
Myanmar,MMR,"Apr 15, 2020",4,2020,54409794
Myanmar,MMR,"Apr 16, 2020",4,2020,54409794
Myanmar,MMR,"Apr 17, 2020",4,2020,54409794
Myanmar,MMR,"Apr 18, 2020",5,2020,54409794
Myanmar,MMR,"Apr 19, 2020",5,2020,54409794
Myanmar,MMR,"Apr 20, 2020",5,2020,54409794
Myanmar,MMR,"Apr 21, 2020",5,2020,54409794
Myanmar,MMR,"Apr 22, 2020",5,2020,54409794
Myanmar,MMR,"Apr 23, 2020",5,2020,54409794
Myanmar,MMR,"Apr 24, 2020",5,2020,54409794
Myanmar,MMR,"Apr 25, 2020",5,2020,54409794
Myanmar,MMR,"Apr 26, 2020",5,2020,54409794
Myanmar,MMR,"Apr 27, 2020",5,2020,54409794
Myanmar,MMR,"Apr 28, 2020",5,2020,54409794
Myanmar,MMR,"Apr 29, 2020",5,2020,54409794
Myanmar,MMR,"Apr 30, 2020",6,2020,54409794
Myanmar,MMR,"May 1, 2020",6,2020,54409794
Myanmar,MMR,"May 2, 2020",6,2020,54409794
Namibia,NAM,"Dec 31, 2019",,2020,2540916
Namibia,NAM,"Jan 1, 2020",,2020,2540916
Namibia,NAM,"Jan 2, 2020",,2020,2540916
Namibia,NAM,"Jan 3, 2020",,2020,2540916
Namibia,NAM,"Jan 4, 2020",,2020,2540916
Namibia,NAM,"Jan 5, 2020",,2020,2540916
Namibia,NAM,"Jan 6, 2020",,2020,2540916
Namibia,NAM,"Jan 7, 2020",,2020,2540916
Namibia,NAM,"Jan 8, 2020",,2020,2540916
Namibia,NAM,"Jan 9, 2020",,2020,2540916
Namibia,NAM,"Jan 10, 2020",,2020,2540916
Namibia,NAM,"Jan 11, 2020",,2020,2540916
Namibia,NAM,"Jan 12, 2020",,2020,2540916
Namibia,NAM,"Jan 13, 2020",,2020,2540916
Namibia,NAM,"Jan 14, 2020",,2020,2540916
Namibia,NAM,"Jan 15, 2020",,2020,2540916
Namibia,NAM,"Jan 16, 2020",,2020,2540916
Namibia,NAM,"Jan 17, 2020",,2020,2540916
Namibia,NAM,"Jan 18, 2020",,2020,2540916
Namibia,NAM,"Jan 19, 2020",,2020,2540916
Namibia,NAM,"Jan 20, 2020",,2020,2540916
Namibia,NAM,"Jan 21, 2020",,2020,2540916
Namibia,NAM,"Jan 22, 2020",,2020,2540916
Namibia,NAM,"Jan 23, 2020",,2020,2540916
Namibia,NAM,"Jan 24, 2020",,2020,2540916
Namibia,NAM,"Jan 25, 2020",,2020,2540916
Namibia,NAM,"Jan 26, 2020",,2020,2540916
Namibia,NAM,"Jan 27, 2020",,2020,2540916
Namibia,NAM,"Jan 28, 2020",,2020,2540916
Namibia,NAM,"Jan 29, 2020",,2020,2540916
Namibia,NAM,"Jan 30, 2020",,2020,2540916
Namibia,NAM,"Jan 31, 2020",,2020,2540916
Namibia,NAM,"Feb 1, 2020",,2020,2540916
Namibia,NAM,"Feb 2, 2020",,2020,2540916
Namibia,NAM,"Feb 3, 2020",,2020,2540916
Namibia,NAM,"Feb 4, 2020",,2020,2540916
Namibia,NAM,"Feb 5, 2020",,2020,2540916
Namibia,NAM,"Feb 6, 2020",,2020,2540916
Namibia,NAM,"Feb 7, 2020",,2020,2540916
Namibia,NAM,"Feb 8, 2020",,2020,2540916
Namibia,NAM,"Feb 9, 2020",,2020,2540916
Namibia,NAM,"Feb 10, 2020",,2020,2540916
Namibia,NAM,"Feb 11, 2020",,2020,2540916
Namibia,NAM,"Feb 12, 2020",,2020,2540916
Namibia,NAM,"Feb 13, 2020",,2020,2540916
Namibia,NAM,"Feb 14, 2020",,2020,2540916
Namibia,NAM,"Feb 15, 2020",,2020,2540916
Namibia,NAM,"Feb 16, 2020",,2020,2540916
Namibia,NAM,"Feb 17, 2020",,2020,2540916
Namibia,NAM,"Feb 18, 2020",,2020,2540916
Namibia,NAM,"Feb 19, 2020",,2020,2540916
Namibia,NAM,"Feb 20, 2020",,2020,2540916
Namibia,NAM,"Feb 21, 2020",,2020,2540916
Namibia,NAM,"Feb 22, 2020",,2020,2540916
Namibia,NAM,"Feb 23, 2020",,2020,2540916
Namibia,NAM,"Feb 24, 2020",,2020,2540916
Namibia,NAM,"Feb 25, 2020",,2020,2540916
Namibia,NAM,"Feb 26, 2020",,2020,2540916
Namibia,NAM,"Feb 27, 2020",,2020,2540916
Namibia,NAM,"Feb 28, 2020",,2020,2540916
Namibia,NAM,"Feb 29, 2020",,2020,2540916
Namibia,NAM,"Mar 1, 2020",,2020,2540916
Namibia,NAM,"Mar 2, 2020",,2020,2540916
Namibia,NAM,"Mar 3, 2020",,2020,2540916
Namibia,NAM,"Mar 4, 2020",,2020,2540916
Namibia,NAM,"Mar 5, 2020",,2020,2540916
Namibia,NAM,"Mar 6, 2020",,2020,2540916
Namibia,NAM,"Mar 7, 2020",,2020,2540916
Namibia,NAM,"Mar 8, 2020",,2020,2540916
Namibia,NAM,"Mar 9, 2020",,2020,2540916
Namibia,NAM,"Mar 10, 2020",,2020,2540916
Namibia,NAM,"Mar 11, 2020",,2020,2540916
Namibia,NAM,"Mar 12, 2020",,2020,2540916
Namibia,NAM,"Mar 13, 2020",,2020,2540916
Namibia,NAM,"Mar 14, 2020",,2020,2540916
Namibia,NAM,"Mar 15, 2020",,2020,2540916
Namibia,NAM,"Mar 16, 2020",,2020,2540916
Namibia,NAM,"Mar 17, 2020",,2020,2540916
Namibia,NAM,"Mar 18, 2020",,2020,2540916
Namibia,NAM,"Mar 19, 2020",,2020,2540916
Namibia,NAM,"Mar 20, 2020",,2020,2540916
Namibia,NAM,"Mar 21, 2020",,2020,2540916
Namibia,NAM,"Mar 22, 2020",,2020,2540916
Namibia,NAM,"Mar 23, 2020",,2020,2540916
Namibia,NAM,"Mar 24, 2020",,2020,2540916
Namibia,NAM,"Mar 25, 2020",,2020,2540916
Namibia,NAM,"Mar 26, 2020",,2020,2540916
Namibia,NAM,"Mar 27, 2020",,2020,2540916
Namibia,NAM,"Mar 28, 2020",,2020,2540916
Namibia,NAM,"Mar 29, 2020",,2020,2540916
Namibia,NAM,"Mar 30, 2020",,2020,2540916
Namibia,NAM,"Mar 31, 2020",,2020,2540916
Namibia,NAM,"Apr 1, 2020",,2020,2540916
Namibia,NAM,"Apr 2, 2020",,2020,2540916
Namibia,NAM,"Apr 3, 2020",,2020,2540916
Namibia,NAM,"Apr 4, 2020",,2020,2540916
Namibia,NAM,"Apr 5, 2020",,2020,2540916
Namibia,NAM,"Apr 6, 2020",,2020,2540916
Namibia,NAM,"Apr 7, 2020",,2020,2540916
Namibia,NAM,"Apr 8, 2020",,2020,2540916
Namibia,NAM,"Apr 9, 2020",,2020,2540916
Namibia,NAM,"Apr 10, 2020",,2020,2540916
Namibia,NAM,"Apr 11, 2020",,2020,2540916
Namibia,NAM,"Apr 12, 2020",,2020,2540916
Namibia,NAM,"Apr 13, 2020",,2020,2540916
Namibia,NAM,"Apr 14, 2020",,2020,2540916
Namibia,NAM,"Apr 15, 2020",,2020,2540916
Namibia,NAM,"Apr 16, 2020",,2020,2540916
Namibia,NAM,"Apr 17, 2020",,2020,2540916
Namibia,NAM,"Apr 18, 2020",,2020,2540916
Namibia,NAM,"Apr 19, 2020",,2020,2540916
Namibia,NAM,"Apr 20, 2020",,2020,2540916
Namibia,NAM,"Apr 21, 2020",,2020,2540916
Namibia,NAM,"Apr 22, 2020",,2020,2540916
Namibia,NAM,"Apr 23, 2020",,2020,2540916
Namibia,NAM,"Apr 24, 2020",,2020,2540916
Namibia,NAM,"Apr 25, 2020",,2020,2540916
Namibia,NAM,"Apr 26, 2020",,2020,2540916
Namibia,NAM,"Apr 27, 2020",,2020,2540916
Namibia,NAM,"Apr 28, 2020",,2020,2540916
